assemblage_id,group_label,method,analysis_tier,scenario,scenario_family,baseline_scenario,unit_type,iter,gamma_change_pct,mean_q0_change_pct,mean_q1_change_pct,mean_q2_change_pct,abundance_stability,q0_stability,q1_stability,q2_stability,n_common_sites,bray_stability,sorensen_stability,jaccard_stability,bray_mean_change_pct,sorensen_mean_change_pct,jaccard_mean_change_pct,ordination_procrustes_r2,gdm_bray_n_sites,gdm_bray_explained_baseline,gdm_bray_explained_scenario,gdm_bray_delta_explained,gdm_bray_predicted_stability,gdm_bray_term_rank_stability,gdm_sorensen_n_sites,gdm_sorensen_explained_baseline,gdm_sorensen_explained_scenario,gdm_sorensen_delta_explained,gdm_sorensen_predicted_stability,gdm_sorensen_term_rank_stability
diplopoda_pitfall,Diplopoda,pitfall-trap,secondary,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,1,0,0,0,0,0.9999999999999998,0.9999999999999998,1,1,33,0.9999999999999998,0.9999999999999998,0.9999999999999998,0,0,0,0.9999999999999998,33,7.025793936840941,7.025793936840941,0,1,1,33,8.10921731780443,8.10921731780443,0,1,1
diplopoda_pitfall,Diplopoda,pitfall-trap,secondary,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,1,-29.166666666666664,-24.99999999999999,-10.949963756351355,-20.464025058617974,0.9238625896296503,0.9473925703124113,0.8271176329988842,0.9481285417997015,31,0.9589331322782284,0.9615954318569804,0.9615954318569804,-0.843218770923615,-1.4340865220846988,-1.9701479276797884,0.978106283226478,31,6.466840153554976,4.415236863208527,-2.051603290346449,0.9800633273976331,0.4,31,7.249526846748145,4.615442130829528,-2.6340847159186165,0.9815086624623451,0.8
diplopoda_pitfall,Diplopoda,pitfall-trap,secondary,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1,-25,-3.57142857142857,-1.2052612310712418,-1.6897574462548914,0.9999999999999998,0.9954222810097647,0.9736933547622647,0.997978561579945,33,0.9343246080360462,0.9380463524486942,0.9380463524486942,-0.8142189664078425,-1.1975483730201963,-0.905854295886499,0.9201916078952923,33,7.025793936840941,5.749049988356225,-1.2767439484847163,0.9602444944960451,0.4,33,8.10921731780443,7.279172219404472,-0.8300450983999568,0.9849360679029275,0.8
diplopoda_pitfall,Diplopoda,pitfall-trap,secondary,adult_only_strict,ontogenetic_filtering,rtu_mixed_best_available,adult_RTU,1,-8.333333333333337,-19.642857142857128,-7.273220722549545,-13.906918806248258,0.9199428401109612,0.9297104609127731,0.8865296127545638,0.9413469003185806,31,0.896444662325372,0.9077685908849755,0.9077685908849755,0.08839030473251075,0.6512235792509813,0.17052886021600155,0.9491409166679243,31,9.02962947175463,9.35618017577874,0.32655070402410935,0.9761615194756218,1,31,10.612972415398925,11.492872549388622,0.8799001339896968,0.9764546444069951,0.8
diplopoda_pitfall,Diplopoda,pitfall-trap,secondary,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,1,0,0,0,0,1,1,1,1,33,1,1,1,0,0,0,1,33,6.294493963888703,6.294493963888703,0,1,1,33,6.629729564547027,6.629729564547027,0,1,1
diplopoda_pitfall,Diplopoda,pitfall-trap,secondary,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,1,-47.61904761904761,-9.433962264150942,-4.254929538221397,-6.347735195984572,1,0.9856000127731148,0.8954200469017811,0.9857546760486222,33,0.7436420594617047,0.7433478425897944,0.7433478425897944,-4.49884605656049,-7.620053190959519,-6.078705757875702,0.7515703726713683,33,6.294493963888703,2.3437929162569704,-3.950701047631733,0.8481569894864466,-0.4,33,6.629729564547027,3.2674630193897047,-3.3622665451573224,0.8280090282014718,0
diplopoda_pitfall,Diplopoda,pitfall-trap,secondary,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,1,0,0,0,0,0.9999999999999998,0.9999999999999998,1,1,33,0.9999999999999998,0.9999999999999998,0.9999999999999998,0,0,0,0.9999999999999998,33,7.025793936840941,7.025793936840941,0,1,1,33,8.10921731780443,8.10921731780443,0,1,1
diplopoda_pitfall,Diplopoda,pitfall-trap,secondary,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,1,-79.16666666666666,-21.42857142857143,-10.940705634701075,-16.28959675377014,0.9999999999999998,0.9764323378975889,0.7867815271751823,0.9753637572413214,33,0.3927478186911007,0.28691439666298274,0.28691439666298274,-22.417781767542156,-44.48929396713312,-39.06199151945522,0.24824691707240742,33,7.025793936840941,6.122884467830259,-0.902909469010682,0.5997020165244197,-0.4,33,8.10921731780443,5.642939572534933,-2.4662777452694957,0.5649914090887895,0.31622776601683794
diplopoda_pitfall,Diplopoda,pitfall-trap,secondary,species_baseline,species_error,species_baseline,species_units,1,0,0,0,0,1,1,1,0.9999999999999998,31,1,1,1,0,0,0,0.9999999999999996,31,4.415236863208527,4.415236863208527,0,1,1,31,4.615442130829528,4.615442130829528,0,1,1
diplopoda_pitfall,Diplopoda,pitfall-trap,secondary,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,1,0,4.761904761904767,2.0440059499482244,3.357799835802955,1,0.9943769530966996,0.9525312355853272,0.9950737092914528,31,0.8300608150617029,0.8333440170551326,0.8333440170551326,0.8552273176409164,1.5724538343681926,1.7168913560666077,0.8535072308797758,31,4.415236863208527,6.323484180897898,1.908247317689371,0.9894650470002436,0.8,31,4.615442130829528,5.771656841800487,1.1562147109709588,0.9587162894393868,0.2
