assemblage_id,scenario,scenario_family,baseline_scenario,unit_type,iter,n_sampled_stations,n_positive_stations,mean_total_abundance,mean_q0,mean_q1,mean_q2,gamma
formicidae_pitfall,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,1,67,59,154.49253731343285,3.208955223880597,1.8572525604312329,1.481985348211,18
formicidae_pitfall,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,1,67,60,154.53731343283582,4.417910447761194,2.212899427784506,1.7073611409350058,56
formicidae_pitfall,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,1,67,59,154.49253731343285,4.373134328358209,2.20068897819992,1.6826623416658548,55
formicidae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1,67,60,154.53731343283582,4.388059701492537,2.2069300162729393,1.7059019940725528,53
formicidae_pitfall,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,1,67,58,104.71641791044776,3.283582089552239,1.9491303511826497,1.5326278700592746,46
formicidae_pitfall,species_baseline,species_error,species_baseline,species_units,1,67,58,104.71641791044776,3.283582089552239,1.9491303511826497,1.5326278700592746,46
formicidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,1,67,58,104.71641791044776,4.3283582089552235,2.459225487150799,1.8313405912499723,46
formicidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,2,67,58,104.71641791044776,4.298507462686567,2.410191613189465,1.8225695685316403,46
formicidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,3,67,58,104.71641791044776,4.388059701492537,2.445693587667275,1.8523232930205873,46
formicidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4,67,58,104.71641791044776,4.208955223880597,2.3876841236419137,1.8038169198247063,46
formicidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5,67,58,104.71641791044776,4.1940298507462686,2.3897925555415096,1.805718877855188,46
formicidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,6,67,58,104.71641791044776,4.298507462686567,2.397940981940231,1.7937011523363533,46
formicidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7,67,58,104.71641791044776,4.3283582089552235,2.419341040091181,1.832610239698688,46
formicidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8,67,58,104.71641791044776,4.268656716417911,2.4146778759165155,1.817443314269679,46
formicidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9,67,58,104.71641791044776,4.164179104477612,2.3286653885892057,1.7493872195513225,46
formicidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10,67,58,104.71641791044776,4.417910447761194,2.412552274859417,1.7917772425513552,46
formicidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11,67,58,104.71641791044776,4.3283582089552235,2.377738664679033,1.7685035180075401,46
formicidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12,67,58,104.71641791044776,4.388059701492537,2.4292683340634915,1.8146063576972637,46
formicidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,13,67,58,104.71641791044776,4.343283582089552,2.391631248045272,1.8010850711575943,46
formicidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,14,67,58,104.71641791044776,4.3283582089552235,2.42580130213767,1.8156172515489688,45
formicidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,15,67,58,104.71641791044776,4.402985074626866,2.422718392825433,1.8228029023444665,45
formicidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,16,67,58,104.71641791044776,4.268656716417911,2.435772663481719,1.8542935612872538,46
formicidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,17,67,58,104.71641791044776,4.388059701492537,2.4639461122219894,1.850496674280389,46
formicidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,18,67,58,104.71641791044776,4.298507462686567,2.4075797081896204,1.8072990928388897,46
formicidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,19,67,58,104.71641791044776,4.343283582089552,2.4219688174580596,1.8204459933177202,46
